State Code,County Code,State_x,County_x,City,Date Local,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,Median Household Income,AQI Total,State_y,County_y,Total Pop,Total Male %,Total Female %,White Alone (M) %,White Alone (F) %,Black Alone (M) %,Black Alone (F) %,Am Indian+AK Native Alone (M) %,Am Indian+AK Native Alone (F) %,Asian Alone (M) %,Asian Alone (F) %,Nat. HI and PI (M) %,Nat. HI and PI (F) %,TOM_MALE
1,73,Alabama,Jefferson,Birmingham,2013,12.065634967741934,23.141935483870967,13.838709677419354,21.387096774193548,0.0120988387096774,0.0203870967741935,10.225806451612904,18.90322580645161,0.7503113064516129,3.609677419354839,11.290322580645162,6.580645161290323,0.2110068870967741,0.4403225806451613,11.387096774193548,4.129032258064516,57802.0,51.0,Alabama,Jefferson County,4031764,0.4749231353819321,0.5250768646180679,0.2577199459095324,0.26997512751242386,0.20017590315306155,0.2368060233684313,0.0013854977622698155,0.001460402940251463,0.008714299745719243,0.009611177638373675,0.0002629122141077702,0.0002634082748891056,0.006664576597241307
1,73,Alabama,Jefferson,Birmingham,2014,9.4117458092869,23.21542288557214,12.451077943615257,21.495854063018243,0.0246601492537313,0.0388689883913764,9.278606965174127,36.98341625207297,1.186517129353234,4.746932006633499,10.845771144278608,7.956953642384106,0.2059214701492537,0.3895605306799337,9.400497512437813,3.711442786069652,57802.0,70.14766674354497,Alabama,Jefferson County,4031764,0.4749231353819321,0.5250768646180679,0.2577199459095324,0.26997512751242386,0.20017590315306155,0.2368060233684313,0.0013854977622698155,0.001460402940251463,0.008714299745719243,0.009611177638373675,0.0002629122141077702,0.0002634082748891056,0.006664576597241307
1,73,Alabama,Jefferson,Birmingham,2015,9.078580206666668,21.699,13.98,20.026666666666667,0.0239999666666666,0.0386266666666666,9.13,37.34333333333333,1.00942902,4.2435,10.326666666666666,6.95,0.22102668,0.4195666666666667,8.971666666666666,3.933333333333333,57802.0,68.25333333333333,Alabama,Jefferson County,4031764,0.4749231353819321,0.5250768646180679,0.2577199459095324,0.26997512751242386,0.20017590315306155,0.2368060233684313,0.0013854977622698155,0.001460402940251463,0.008714299745719243,0.009611177638373675,0.0002629122141077702,0.0002634082748891056,0.006664576597241307
1,73,Alabama,Jefferson,Birmingham,2016,9.524873194630873,24.991946308724835,12.791946308724832,23.093959731543624,0.0283477449664429,0.0409194630872483,9.456375838926174,39.29530201342282,0.8351175503355704,3.2869127516778525,11.328859060402683,5.275167785234899,0.2095141375838926,0.4120805369127516,10.090604026845638,3.906040268456376,57802.0,71.57046979865773,Alabama,Jefferson County,4031764,0.4749231353819321,0.5250768646180679,0.2577199459095324,0.26997512751242386,0.20017590315306155,0.2368060233684313,0.0013854977622698155,0.001460402940251463,0.008714299745719243,0.009611177638373675,0.0002629122141077702,0.0002634082748891056,0.006664576597241307
2,90,Alaska,Fairbanks North Star ,Fairbanks,2014,11.658509608938548,22.701675977653636,12.189944134078212,21.16759776536313,0.0103065754189944,0.0163854748603351,10.268156424581006,15.206703910614523,5.951531268156424,9.356703910614524,9.810055865921788,14.0,0.4554438687150838,0.7159217877094972,10.79050279329609,6.983240223463687,76650.0,57.357541899441344,Alaska,Fairbanks North Star Borough,573068,0.540654861203208,0.459345138796792,0.413731005744519,0.34029469452141803,0.03038382879518661,0.021819400140995485,0.040766540794460696,0.04082587057731369,0.016029511331988523,0.018165383514696338,0.0030432688616359666,0.002854809551397042,0.03670070567541723
2,90,Alaska,Fairbanks North Star ,Fairbanks,2015,11.11658859936407,20.10508744038156,12.235294117647058,18.63434022257552,0.0142176327503974,0.0206693163751987,10.383147853736087,19.15898251192369,6.1590109713831485,9.831637519872814,10.08267090620032,14.764705882352942,0.4052212464228935,0.6557869634340223,9.767885532591414,6.26984126984127,76650.0,58.82786988669342,Alaska,Fairbanks North Star Borough,573068,0.540654861203208,0.459345138796792,0.413731005744519,0.34029469452141803,0.03038382879518661,0.021819400140995485,0.040766540794460696,0.04082587057731369,0.016029511331988523,0.018165383514696338,0.0030432688616359666,0.002854809551397042,0.03670070567541723
4,13,Arizona,Maricopa,Phoenix,2000,29.12134222492837,51.594269340974215,14.2378223495702,49.25787965616046,0.0216849856733524,0.0414484240687679,10.200573065902578,37.92836676217765,2.3374092958452724,6.133882521489971,11.929083094555876,9.79083094555874,1.0096848467048711,2.302865329512894,10.353868194842407,20.73275862068965,71799.0,117.70983598458652,Arizona,Maricopa County,26710996,0.4971369843340922,0.5028630156659077,0.40924456729355957,0.4126144903020464,0.0332232463364526,0.0327661312217635,0.014307441025411408,0.014961478785740525,0.02283801023368803,0.02479181233077194,0.0015214707830438071,0.001442327347134491,0.01600224866193683
4,13,Arizona,Maricopa,Phoenix,2001,28.83645609192201,51.033426183844014,13.100278551532034,48.63788300835655,0.0199946100278551,0.0398662952646239,10.214484679665738,35.32033426183844,2.4739953091922007,5.534401114206128,11.657381615598888,8.86350974930362,0.8579939526462396,1.9700557103064067,9.926183844011142,17.75208913649025,71799.0,110.57381615598884,Arizona,Maricopa County,26710996,0.4971369843340922,0.5028630156659077,0.40924456729355957,0.4126144903020464,0.0332232463364526,0.0327661312217635,0.014307441025411408,0.014961478785740525,0.02283801023368803,0.02479181233077194,0.0015214707830438071,0.001442327347134491,0.01600224866193683
4,13,Arizona,Maricopa,Phoenix,2002,29.89834899404762,53.91369047619048,13.5625,51.54761904761905,0.0207831875,0.0413392857142857,10.199404761904765,36.97916666666666,2.720820224702381,6.279910714285715,11.46279761904762,10.041666666666666,1.0034152068452382,2.119494047619048,10.248511904761903,19.342261904761905,71799.0,117.91071428571428,Arizona,Maricopa County,26710996,0.4971369843340922,0.5028630156659077,0.40924456729355957,0.4126144903020464,0.0332232463364526,0.0327661312217635,0.014307441025411408,0.014961478785740525,0.02283801023368803,0.02479181233077194,0.0015214707830438071,0.001442327347134491,0.01600224866193683
4,13,Arizona,Maricopa,Phoenix,2003,29.32625523666667,52.54333333333334,13.053333333333333,50.11666666666667,0.0207063566666666,0.0395066666666666,10.296666666666669,35.906666666666666,2.5718117183333336,5.4185,11.841666666666669,8.613333333333333,0.7849117,1.7665000000000002,10.03,16.083333333333332,71799.0,110.72,Arizona,Maricopa County,26710996,0.4971369843340922,0.5028630156659077,0.40924456729355957,0.4126144903020464,0.0332232463364526,0.0327661312217635,0.014307441025411408,0.014961478785740525,0.02283801023368803,0.02479181233077194,0.0015214707830438071,0.001442327347134491,0.01600224866193683
